source_id,acgme_id,rise_program_id,program_name,state,domain,url,source_type,source_date,retrieved_at,confidence,domain_status
1804821127-S013,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,10_deadline_signaling,https://www.airforcemedicine.af.mil/Organizations/Physician-Education-Branch/Announcements/,GOVERNMENT,,2026-09-11,HIGH,VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,11_current_residents,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_PROGRAM,,2026-09-11,HIGH,PARTIALLY_VERIFIED
1804821127-S007,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,11_current_residents,https://freida.ama-assn.org/program/1804821127/program-work-schedule,OFFICIAL_PROGRAM,,2026-09-11,HIGH,PARTIALLY_VERIFIED
1804821127-S003,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,11_current_residents,https://freida.ama-assn.org/program/1804821127,OFFICIAL_PROGRAM,,2026-09-11,HIGH,PARTIALLY_VERIFIED
1804821127-S014,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,11_current_residents,https://www.health.mil/News/Photos/2024/07/15/SAUSHEC-Neuro-1,OFFICIAL_PROGRAM,,2026-09-11,HIGH,PARTIALLY_VERIFIED
1804821127-S015,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,11_current_residents,https://www.health.mil/News/Photos/2024/07/15/SAUSHEC-Neuro-9,OFFICIAL_PROGRAM,,2026-09-11,HIGH,PARTIALLY_VERIFIED
1804821127-S016,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,11_current_residents,https://www.dvidshub.net/news/567996/saushec-graduation-ceremony-honors-residents-fellows-accomplishment,OFFICIAL_PROGRAM,,2026-09-11,HIGH,PARTIALLY_VERIFIED
1804821127-S005,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,11_current_residents,https://web.archive.org/web/20191208171718/https://www.bamc.health.mil/saushec/gme/residency/neurology/,OFFICIAL_PROGRAM,,2026-09-11,HIGH,PARTIALLY_VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,12_resident_medical_schools,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804821127-S007,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,12_resident_medical_schools,https://freida.ama-assn.org/program/1804821127/program-work-schedule,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804821127-S017,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,12_resident_medical_schools,https://medschool.usuhs.edu/profile/alexis-nelson-md,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804821127-S018,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,12_resident_medical_schools,https://medschool.usuhs.edu/profile/tyler-koehn-md,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804821127-S019,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,12_resident_medical_schools,https://www.usuhs.edu/profile/paul-elsbernd-md-ms,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804821127-S020,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,12_resident_medical_schools,https://www.usuhs.edu/profile/william-hoffman-md,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,13_resident_composition,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804821127-S007,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,13_resident_composition,https://freida.ama-assn.org/program/1804821127/program-work-schedule,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804821127-S008,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,13_resident_composition,https://www.health.mil/Reference-Center/Frequently-Asked-Questions/DHA-GME-Application-Info-Eligibility,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_PUBLIC
1804821127-S003,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,14_leadership,https://freida.ama-assn.org/program/1804821127,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S017,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,14_leadership,https://medschool.usuhs.edu/profile/alexis-nelson-md,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S019,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,14_leadership,https://www.usuhs.edu/profile/paul-elsbernd-md-ms,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S004,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,14_leadership,https://medschool.usuhs.edu/neu/education/residency,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S002,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,14_leadership,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S016,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,14_leadership,https://www.dvidshub.net/news/567996/saushec-graduation-ceremony-honors-residents-fellows-accomplishment,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S010,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,14_leadership,https://www.airforcemedicine.af.mil/Organizations/Physician-Education-Branch/Application-Instructions/,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S007,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,15_core_faculty,https://freida.ama-assn.org/program/1804821127/program-work-schedule,OFFICIAL_FACULTY_BIO,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,15_core_faculty,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_FACULTY_BIO,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S017,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,15_core_faculty,https://medschool.usuhs.edu/profile/alexis-nelson-md,OFFICIAL_FACULTY_BIO,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S019,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,15_core_faculty,https://www.usuhs.edu/profile/paul-elsbernd-md-ms,OFFICIAL_FACULTY_BIO,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S018,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,15_core_faculty,https://medschool.usuhs.edu/profile/tyler-koehn-md,OFFICIAL_FACULTY_BIO,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S020,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,15_core_faculty,https://www.usuhs.edu/profile/william-hoffman-md,OFFICIAL_FACULTY_BIO,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S021,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,15_core_faculty,https://www.jbsa.mil/News/News/Article/4155379/two-neurologists-at-bamc-focus-on-movement-disorders-parkinsons-disease/,OFFICIAL_FACULTY_BIO,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S022,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,15_core_faculty,https://www.dominionneurology.com/team/dr-jessie-jacobson/,OFFICIAL_FACULTY_BIO,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S020,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,16_movement_disorders,https://www.usuhs.edu/profile/william-hoffman-md,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S021,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,16_movement_disorders,https://www.jbsa.mil/News/News/Article/4155379/two-neurologists-at-bamc-focus-on-movement-disorders-parkinsons-disease/,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,16_movement_disorders,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S023,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,16_movement_disorders,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S019,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,17_ms_neuroimmunology,https://www.usuhs.edu/profile/paul-elsbernd-md-ms,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,17_ms_neuroimmunology,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S023,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,17_ms_neuroimmunology,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,18_fellowships,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S023,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,18_fellowships,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S024,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,18_fellowships,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/sleepmed,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S004,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,18_fellowships,https://medschool.usuhs.edu/neu/education/residency,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S017,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,18_fellowships,https://medschool.usuhs.edu/profile/alexis-nelson-md,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S019,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,18_fellowships,https://www.usuhs.edu/profile/paul-elsbernd-md-ms,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S018,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,18_fellowships,https://medschool.usuhs.edu/profile/tyler-koehn-md,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S020,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,18_fellowships,https://www.usuhs.edu/profile/william-hoffman-md,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,19_graduate_outcomes,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S011,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,19_graduate_outcomes,https://www.airforcemedicine.af.mil/Organizations/Physician-Education-Branch/Post-GME-Assignments/,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S016,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,19_graduate_outcomes,https://www.dvidshub.net/news/567996/saushec-graduation-ceremony-honors-residents-fellows-accomplishment,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S017,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,19_graduate_outcomes,https://medschool.usuhs.edu/profile/alexis-nelson-md,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S018,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,19_graduate_outcomes,https://medschool.usuhs.edu/profile/tyler-koehn-md,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S019,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,19_graduate_outcomes,https://www.usuhs.edu/profile/paul-elsbernd-md-ms,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S020,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,19_graduate_outcomes,https://www.usuhs.edu/profile/william-hoffman-md,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S005,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,19_graduate_outcomes,https://web.archive.org/web/20191208171718/https://www.bamc.health.mil/saushec/gme/residency/neurology/,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,20_board_pass_rate,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S005,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,20_board_pass_rate,https://web.archive.org/web/20191208171718/https://www.bamc.health.mil/saushec/gme/residency/neurology/,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S025,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,21_salary_benefits,https://www.health.mil/Education-and-Training/DHA-GME/Pay-and-Benefits,OFFICIAL_HR_BENEFITS,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S026,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,21_salary_benefits,https://www.health.mil/Reference-Center/Frequently-Asked-Questions/DHA-GME-Application-Info-Service-and-Service-Obligation,OFFICIAL_HR_BENEFITS,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S003,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,21_salary_benefits,https://freida.ama-assn.org/program/1804821127,OFFICIAL_HR_BENEFITS,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S007,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,21_salary_benefits,https://freida.ama-assn.org/program/1804821127/program-work-schedule,OFFICIAL_HR_BENEFITS,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S027,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,21_salary_benefits,https://militarypay.defense.gov/Pay/Basic-Pay/Commissioned-Officers/,OFFICIAL_HR_BENEFITS,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,22_curriculum,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S007,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,22_curriculum,https://freida.ama-assn.org/program/1804821127/program-work-schedule,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S028,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,22_curriculum,https://www.army.mil/article/289646/bamc_provides_comprehensive_care_for_military_civilian_patients,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S012,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,22_curriculum,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Rotation-Info,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,23_why_this_program,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S028,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,23_why_this_program,https://www.army.mil/article/289646/bamc_provides_comprehensive_care_for_military_civilian_patients,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S007,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,23_why_this_program,https://freida.ama-assn.org/program/1804821127/program-work-schedule,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S019,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,23_why_this_program,https://www.usuhs.edu/profile/paul-elsbernd-md-ms,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S020,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,23_why_this_program,https://www.usuhs.edu/profile/william-hoffman-md,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S021,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,23_why_this_program,https://www.jbsa.mil/News/News/Article/4155379/two-neurologists-at-bamc-focus-on-movement-disorders-parkinsons-disease/,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S024,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,23_why_this_program,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/sleepmed,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,24_spanish_latino_relevance,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_FOUND
1804821127-S002,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,24_spanish_latino_relevance,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_FOUND
1804821127-S012,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,24_spanish_latino_relevance,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Rotation-Info,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_FOUND
1804821127-S028,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,24_spanish_latino_relevance,https://www.army.mil/article/289646/bamc_provides_comprehensive_care_for_military_civilian_patients,OFFICIAL_PROGRAM,,2026-09-11,HIGH,RESEARCHED_NOT_FOUND
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,25_ucc_puerto_rico,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_FOUND
1804821127-S008,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,25_ucc_puerto_rico,https://www.health.mil/Reference-Center/Frequently-Asked-Questions/DHA-GME-Application-Info-Eligibility,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_FOUND
1804821127-S010,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,25_ucc_puerto_rico,https://www.airforcemedicine.af.mil/Organizations/Physician-Education-Branch/Application-Instructions/,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_FOUND
1804821127-S007,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,25_ucc_puerto_rico,https://freida.ama-assn.org/program/1804821127/program-work-schedule,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_FOUND
1804821127-S017,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,25_ucc_puerto_rico,https://medschool.usuhs.edu/profile/alexis-nelson-md,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_FOUND
1804821127-S019,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,25_ucc_puerto_rico,https://www.usuhs.edu/profile/paul-elsbernd-md-ms,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_FOUND
1804821127-S018,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,25_ucc_puerto_rico,https://medschool.usuhs.edu/profile/tyler-koehn-md,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_FOUND
1804821127-S020,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,25_ucc_puerto_rico,https://www.usuhs.edu/profile/william-hoffman-md,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,RESEARCHED_NOT_FOUND
1804821127-S001,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC/Programs/neuro,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S002,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://www.health.mil/Education-and-Training/DHA-GME/Institutions/SAUSHEC,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S009,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://www.health.mil/Education-and-Training/DHA-GME/Application-Information,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S008,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://www.health.mil/Reference-Center/Frequently-Asked-Questions/DHA-GME-Application-Info-Eligibility,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S026,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://www.health.mil/Reference-Center/Frequently-Asked-Questions/DHA-GME-Application-Info-Service-and-Service-Obligation,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S025,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://www.health.mil/Education-and-Training/DHA-GME/Pay-and-Benefits,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S010,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://www.airforcemedicine.af.mil/Organizations/Physician-Education-Branch/Application-Instructions/,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S003,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://freida.ama-assn.org/program/1804821127,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S007,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://freida.ama-assn.org/program/1804821127/program-work-schedule,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804821127-S005,1804821127,RISE-NEURO-0147,San Antonio Uniformed Services Health Education Consortium Program,TX,26_sources_freshness_completion,https://web.archive.org/web/20191208171718/https://www.bamc.health.mil/saushec/gme/residency/neurology/,OFFICIAL_GME,,2026-09-11,HIGH,VERIFIED
1804831111-S001,1804831111,RISE-NEURO-0250,University of Texas Health Science Center at Houston Program,TX,1_identity_structure,https://med.uth.edu/neurology/,PRIMARY_PROGRAM,,2026-09-12,HIGH,VERIFIED
1804831111-S002,1804831111,RISE-NEURO-0250,University of Texas Health Science Center at Houston Program,TX,1_identity_structure,https://med.uth.edu/neurology/education/residency-training-program/,PRIMARY_PROGRAM,,2026-09-12,HIGH,VERIFIED
1804831111-S003,1804831111,RISE-NEURO-0250,University of Texas Health Science Center at Houston Program,TX,1_identity_structure,https://med.uth.edu/neurology/education/residency-training-program/clinical-sites/,PRIMARY_PROGRAM,,2026-09-12,HIGH,VERIFIED
1804831111-S004,1804831111,RISE-NEURO-0250,University of Texas Health Science Center at Houston Program,TX,1_identity_structure,https://med.uth.edu/neurology/resident-roster/,PRIMARY_PROGRAM,,2026-09-12,HIGH,VERIFIED
1804831111-S005,1804831111,RISE-NEURO-0250,University of Texas Health Science Center at Houston Program,TX,1_identity_structure,https://med.uth.edu/neurology/faculty/,PRIMARY_PROGRAM,,2026-09-12,HIGH,VERIFIED
1804831111-S006,1804831111,RISE-NEURO-0250,University of Texas Health Science Center at Houston Program,TX,2_visa,https://med.uth.edu/gme/trainee-resources/prospective-trainees/,INSTITUTIONAL,,2026-09-12,HIGH,VERIFIED
1804831111-S007,1804831111,RISE-NEURO-0250,University of Texas Health Science Center at Houston Program,TX,2_visa,https://www.uth.edu/international-affairs/,INSTITUTIONAL,,2026-09-12,HIGH,VERIFIED
1804831111-S008,1804831111,RISE-NEURO-0250,University of Texas Health Science Center at Houston Program,TX,2_visa,https://www.uth.edu/international-affairs/h-1b-visa/h-1b-visa.htm,INSTITUTIONAL,,2026-09-12,HIGH,VERIFIED
