program_id,acgme_id,program_name,specialty,state,visa,usmle,comlex,attempts,yog,usce,ecfmg,application_deadline,signaling,resident_roster,resident_medical_school,img_evidence,do_evidence,usmd_evidence,caribbean_evidence,leadership,salary_benefits,size_structure,curriculum_features,fellowship_outcomes
rise_prg_d55da570-5716-5541-aebe-a2ad0ecaa270,1200500750,Valley Health Team Inc Program,Family Medicine,CA,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_bcb3e89a-12bc-5578-8a3f-113030e7ee9e,1205421470,Valley Medical Center Program,Family Medicine,WA,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_a07fe6ff-c2b3-5193-8fcc-e8d8727830df,1404700006,Vanderbilt University Medical Center (Lebanon) Program,Internal Medicine,TN,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_038c6a90-c8be-5900-98d7-2b647ca34b62,4004711208,Vanderbilt University Medical Center Program,Psychiatry,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_08a4d7d4-31b5-5280-a2dc-3f577bf0d38f,2204721278,Vanderbilt University Medical Center Program,Obstetrics and Gynecology,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_12cb21a3-9dd4-517e-a0a4-6a3553129236,4604731089,Vanderbilt University Medical Center Program,Thoracic Surgery,TN,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_134314c9-bdc2-5d20-b2fe-e8825d9f9d8b,3204721227,Vanderbilt University Medical Center Program,Pediatrics,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_22fa02d9-df98-5635-a84b-367b00c95494,3004721341,Vanderbilt University Medical Center Program,Pathology-Anatomic and Clinical,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_38270d9f-0012-5367-a7a8-8afc26610415,7004714070,Vanderbilt University Medical Center Program,Internal Medicine/Pediatrics,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_4cdbb558-20a6-5dfd-8047-31eee30dcedf,3404700100,Vanderbilt University Medical Center Program,Physical Medicine and Rehabilitation,FL,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_5977cf67-05f8-53dc-ae98-2807b10943af,1604721081,Vanderbilt University Medical Center Program,Neurological Surgery,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_63fa0529-de92-521f-943b-3788bf4c11b0,0804721098,Vanderbilt University Medical Center Program,Dermatology,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_70e164c7-3a9b-505c-86ec-3942907209dc,1804721107,Vanderbilt University Medical Center Program,Neurology,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_901b9fc8-5ed8-56b8-a784-a749d8c75fd9,4164700001,Vanderbilt University Medical Center Program,Interventional Radiology-Integrated,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_94b7064b-4aa8-527c-80a1-e8f1cfcccea2,1854721042,Vanderbilt University Medical Center Program,Child Neurology,TN,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_9b219c91-f984-5e58-8f14-0257d3a77214,4154742001,Vanderbilt University Medical Center Program,Interventional Radiology-Independent,TN,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_9c2a9b91-376a-5f45-b712-e27c6ed228a4,1304700034,Vanderbilt University Medical Center Program,Medical Genetics and Genomics,TN,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_a3dbb3c9-a61a-5959-99e0-3fd708c0a825,3624700002,Vanderbilt University Medical Center Program,Plastic Surgery-Integrated,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_ae9cf6f1-f691-5714-955a-343bb690bc65,4404721327,Vanderbilt University Medical Center Program,Surgery-General,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_b29e4d01-6873-5f44-a59a-7c8071941b51,1104721113,Vanderbilt University Medical Center Program,Emergency Medicine,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_bbf46180-0175-5476-a3bd-3f63d0e53139,2404731147,Vanderbilt University Medical Center Program,Ophthalmology,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_be746785-2bb2-55d0-b7e0-7b17e28f906c,2004721072,Vanderbilt University Medical Center Program,Nuclear Medicine,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_caa7b248-ee87-5f50-acec-b0b7b87ce80d,7654700001,Vanderbilt University Medical Center Program,Pediatrics/Medical Genetics and Genomics,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_ce4129dc-3a65-5a91-8e61-d353ce3870de,4804721142,Vanderbilt University Medical Center Program,Urology,TN,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_d2332a29-8afb-573d-a17d-42b756487967,1404731414,Vanderbilt University Medical Center Program,Internal Medicine,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_d3353853-b2ab-5a2e-98b3-0680f3641dd1,2804721125,Vanderbilt University Medical Center Program,Otolaryngology-Head and Neck Surgery,TN,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_d7e167f4-38e0-5df9-8e29-5c72ecde5380,0404711146,Vanderbilt University Medical Center Program,Anesthesiology,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_d98b6d63-3407-5437-bcac-727a017779be,2604711116,Vanderbilt University Medical Center Program,Orthopaedic Surgery,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_dba74544-8658-57e0-ad92-352881b9fd51,3604721096,Vanderbilt University Medical Center Program,Plastic Surgery,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_deb51ca7-0e59-5288-b4ec-d43d3eb565a1,4204721189,Vanderbilt University Medical Center Program,Radiology-Diagnostic,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_f8fc1eb9-b79b-5d04-9c40-cbfe9769ab61,4304712128,Vanderbilt University Medical Center Program,Radiation Oncology,TN,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_fc1f567c-4ac5-5f3c-8d8d-85b9168d7c28,0604700001,Vanderbilt University Medical Center Program,Colon and Rectal Surgery,TN,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_0a25987f-ca37-5989-a9ae-4656e2be0fa8,1205131323,VCU/Riverside Regional Medical Center Program,Family Medicine,VA,RESEARCHED_NOT_FOUND,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_84bcbe5f-e357-51a2-bcba-0966571c3b2a,1200511068,Ventura County Medical Center Program,Family Medicine,CA,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_12b80779-0742-5784-b65e-61db7894bbe8,0405111160,Virginia Commonwealth University Health System Program,Anesthesiology,VA,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_13927897-bc67-5b05-b0f9-03243ac27573,7005132077,Virginia Commonwealth University Health System Program,Internal Medicine/Pediatrics,VA,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_17f638b8-c083-5809-aeb0-a4dacf302584,2205111299,Virginia Commonwealth University Health System Program,Obstetrics and Gynecology,VA,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_2b50e8e4-0db3-511d-9182-f4354e56002d,3405121069,Virginia Commonwealth University Health System Program,Physical Medicine and Rehabilitation,VA,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_2ca4c442-6c56-50d9-b53c-6131ddcf9a8b,4405121344,Virginia Commonwealth University Health System Program,Surgery-General,VA,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,EVIDENCE_FOUND_REVIEW_PENDING,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND,EVIDENCE_FOUND_REVIEW_PENDING,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,RESEARCHED_NOT_FOUND
rise_prg_37daed2e-9ba3-574d-ac84-0b9dfb96eb6d,4515100003,Virginia Commonwealth University Health System Program,Vascular Surgery-Integrated,VA,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_4d1d8683-1e07-5c1f-83ee-67db270d7478,1205100001,Virginia Commonwealth University Health System Program,Family Medicine,VA,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_4d90f184-2ba6-5fc1-ad38-b502596ec37d,3005111366,Virginia Commonwealth University Health System Program,Pathology-Anatomic and Clinical,VA,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
rise_prg_4f04405e-d13b-5bee-875b-863aaf071dc9,7055144021,Virginia Commonwealth University Health System Program,Internal Medicine/Emergency Medicine,VA,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED,NOT_RESEARCHED,AVAILABLE_LIVE,AVAILABLE_LIVE,AVAILABLE_LIVE,NOT_RESEARCHED
